currency,COP,label.colPesos,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
currency,USD,label.dollar,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
currency,EUR,label.euro,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
historyStockBalance,35.635.210,20,1,31/07/14,08-B1,,2.00,139300.00,71.99,130826.46,62.26,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.635.210,23,1,31/07/14,CTO 09,,3.00,139300.00,71.99,88883.33,46.39,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.635.210,09,1,31/07/14,,,2.00,139300.00,71.99,139300.00,71.99,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.635.210,09,1,31/12/13,,,3.00,139300.00,71.99,139300.00,71.99,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.635.210,20,1,31/12/13,,,2.00,139300.00,71.99,130826.46,62.26,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.635.521,20,1,31/07/14, ,,4.00,120000.00,62.11,120000.00,63.51,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.635.521,23,1,31/07/14, ,,8.00,120000.00,62.11,95277.08,49.33,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.635.521,20,1,31/12/13, ,,2.00,120000.00,62.11,120000.00,62.11,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.635.671,06,1,31/07/14,02D5,,5.00,0.00,0.00,10171.00,15.63,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.635.671,06,1,31/12/13,02D5,,5.00,0.00,0.00,10171.00,15.63,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.635.672,06,1,31/07/14,02D5,,21.00,9343.00,14.18,10234.55,15.71,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.635.672,06,1,31/12/13,02D5,,21.00,9343.00,14.18,10234.55,15.71,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.635.673,19,1,31/07/14,01A2,,5.00,145689.65,68.67,145689.66,68.67,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.635.673,19,1,31/12/13,01A2,,5.00,145689.65,68.67,145689.66,68.67,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.782.502,06,1,31/07/14,02D4,,12.00,2500.00,3.02,1906.67,2.36,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.782.502,06,1,31/12/13,02D4,,12.00,2500.00,3.02,1906.67,2.36,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.782.507,06,1,31/07/14,02D4     ,,6.00,5300.00,6.52,6300.00,8.05,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.782.507,06,1,31/12/13,02D4     ,,6.00,5300.00,6.52,6300.00,8.05,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.782.510,06,1,31/07/14,02D4     ,,3.00,12000.00,14.48,7277.27,9.35,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.782.510,06,1,31/12/13,02D4     ,,3.00,12000.00,14.48,7277.27,9.35,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.002,06,1,31/07/14,02D4     ,,6.00,0.00,0.00,279.97,0.55,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.002,06,1,31/12/13,02D4     ,,6.00,0.00,0.00,279.97,0.55,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.014,20,1,31/07/14,07-E2,,6.00,8050.00,4.50,8050.00,4.50,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.014,20,1,31/12/13,07-E2,,6.00,8050.00,4.50,8050.00,4.50,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.015,20,1,31/07/14,08-A1,,6.00,6466.00,3.34,2821.00,1.50,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.015,09,1,31/07/14,06A2,,2.00,6466.00,3.34,4697.04,2.49,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.015,09,1,31/12/13,06A2,,2.00,6466.00,3.34,4697.04,2.49,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.015,20,1,31/12/13,06A2,,6.00,6466.00,3.34,2821.00,1.50,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.017,20,1,31/07/14,08-A1,,1.00,4900.00,2.69,5066.16,2.26,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.017,20,1,31/12/13,08-A1,,1.00,4900.00,2.69,5066.16,2.26,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.019,23,1,31/07/14, ,,4.00,3300.00,1.85,3300.00,1.85,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.019,23,1,31/12/13, ,,4.00,3300.00,1.85,3300.00,1.85,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.034,23,1,31/07/14, ,,30.00,238000.00,126.17,238372.58,124.19,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.034,23,1,31/12/13, ,,6.00,238000.00,126.17,178571.42,94.76,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.556,14,1,31/07/14,01A1,,2.00,595000.00,337.13,595000.00,337.13,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.556,23,1,31/07/14,,,9.00,595000.00,337.13,418341.50,218.87,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.556,14,1,31/12/13,01A1,,2.00,595000.00,337.13,595000.00,337.13,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.570,14,1,31/07/14,01A1,,7.00,288500.00,150.25,285287.50,148.46,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.570,35,1,31/07/14,,,2.00,288500.00,150.25,294200.00,147.46,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.783.570,14,1,31/12/13,01A1,,7.00,288500.00,150.25,288500.00,150.25,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.790.306,09,1,31/12/13,,,0.30,0.00,0.00,13600.00,5.30,TRUE,,,,,,,,,,,,,,,
historyStockBalance,35.790.312,09,1,31/12/13,,,1.20,0.00,0.00,30800.00,12.04,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.011,14,1,31/07/14,01AP,,7.00,15000.00,7.83,14554.51,7.65,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.011,20,1,31/07/14,07-D2,,3.00,15000.00,7.83,11881.63,6.60,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.011,14,1,31/12/13,01AP,,7.00,15000.00,7.83,14554.51,7.65,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.011,20,1,31/12/13,01AP,,3.00,15000.00,7.83,11881.63,6.60,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.014,14,1,31/07/14,01AP,,4.00,24138.00,12.47,21121.60,10.89,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.014,20,1,31/07/14, ,,4.00,24138.00,12.47,21250.00,11.49,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.014,14,1,31/12/13,01AP,,4.00,24138.00,12.47,21121.60,10.89,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.051,09,1,31/07/14,13A4,,5.00,52130.40,40.95,52130.40,42.92,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.051,09,1,31/12/13,13A4,,5.00,52130.40,40.95,52130.40,42.92,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.052,09,1,31/07/14,13A4,,6.00,69507.20,54.61,69507.20,56.94,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.052,09,1,31/12/13,13A4,,6.00,69507.20,54.61,69507.20,56.94,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.062,20,1,31/07/14,07-D2,,2.00,4100.00,2.33,4100.00,2.33,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.062,20,1,31/12/13,07-D2,,2.00,4100.00,2.33,4100.00,2.33,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.065,09,1,31/07/14,06C2,,2.00,98924.80,39.29,98924.80,39.29,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.065,09,1,31/12/13,06C2,,2.00,98924.80,39.29,98924.80,39.29,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.067,09,1,31/07/14,06C5,,4.00,154419.20,59.76,154419.20,59.76,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.067,09,1,31/12/13,06C5,,4.00,154419.20,59.76,154419.20,59.76,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.084,09,1,31/07/14,06D5,,3.00,265408.00,114.57,265408.00,114.57,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.084,09,1,31/12/13,06D5,,3.00,265408.00,114.57,265408.00,114.57,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.103,09,1,31/07/14,02D5,,1.00,149500.00,78.07,149500.00,78.07,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.103,09,1,31/12/13,02D5,,1.00,149500.00,78.07,149500.00,78.07,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.115,20,1,31/07/14,07-D2,,2.00,25268.00,12.40,25268.00,12.40,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.115,20,1,31/12/13,07-D2,,2.00,25268.00,12.40,25268.00,12.40,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.116,20,1,31/07/14,07-D2,,2.00,7700.00,4.38,8633.33,4.71,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.116,20,1,31/12/13,07-D2,,2.00,7700.00,4.38,7700.00,4.38,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.124,23,1,31/07/14,11-D2,,4.00,8200.00,4.29,8200.00,4.29,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.124,23,1,31/12/13,11-D2,,4.00,8200.00,4.29,8200.00,4.29,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.135,20,1,31/07/14,,,13.00,4500.00,2.32,5873.67,3.03,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.135,23,1,31/07/14,11-E2,,5.00,4500.00,2.32,2811.00,1.52,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.135,20,1,31/12/13,,,3.00,4500.00,2.32,5873.67,3.03,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.135,23,1,31/12/13,,,2.00,4500.00,2.32,3750.00,2.11,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.137,14,1,31/07/14,03A2,,1.00,3080.00,1.65,3080.00,1.65,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.137,20,1,31/07/14,07-D2,,9.00,3080.00,1.65,3173.91,1.77,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.137,14,1,31/12/13,03A2,,1.00,3080.00,1.65,3080.00,1.65,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.137,20,1,31/12/13,03A2,,13.00,3080.00,1.65,3173.91,1.77,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.138,20,1,31/07/14,07-D2,,1.00,2772.00,1.36,2772.00,1.36,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.138,23,1,31/07/14,11-D2,,7.00,2772.00,1.36,2995.92,1.54,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.138,20,1,31/12/13,07-D2,,1.00,2772.00,1.36,2772.00,1.36,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.138,23,1,31/12/13,07-D2,,2.00,2772.00,1.36,2525.00,1.37,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.142,23,1,31/07/14,11-E2,,3.00,1150.00,0.59,1508.20,0.79,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.142,23,1,31/12/13,11-E2,,3.00,1150.00,0.59,1508.20,0.79,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.152,14,1,31/07/14,01AP,,4.00,12931.00,7.13,9096.75,4.96,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.152,23,1,31/07/14,11-E2,,12.00,12931.00,7.13,6751.65,3.61,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.152,14,1,31/12/13,01AP,,4.00,12931.00,7.13,9096.75,4.96,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.152,23,1,31/12/13,01AP,,19.00,12931.00,7.13,6751.65,3.61,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.164,23,1,31/07/14,11-E2,,1.00,10800.00,5.98,10800.00,5.98,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.164,23,1,31/12/13,11-E2,,1.00,10800.00,5.98,10800.00,5.98,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.166,23,1,31/07/14,11-E2,,4.00,24000.00,12.02,24000.00,12.02,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.166,23,1,31/12/13,11-E2,,4.00,24000.00,12.02,24000.00,12.02,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.180,09,1,31/07/14,06A2,,1.00,37440.00,19.12,52260.00,26.95,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.180,09,1,31/12/13,06A2,,2.00,37440.00,19.12,52260.00,26.95,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.321,09,1,31/07/14,P.ACEITE,,4.00,247000.00,123.66,247000.00,123.66,TRUE,,,,,,,,,,,,,,,
historyStockBalance,38.157.321,09,1,31/12/13,P.ACEITE,,4.00,247000.00,123.66,247000.00,123.66,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.020,06,1,31/07/14,02D3     ,,4.00,0.00,0.00,4367.00,8.69,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.020,06,1,31/12/13,02D3     ,,4.00,0.00,0.00,4367.00,8.69,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.036,06,1,31/07/14,02D3     ,,4.00,0.00,0.00,14367.00,28.61,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.036,06,1,31/12/13,02D3     ,,4.00,0.00,0.00,14367.00,28.61,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.058,06,1,31/07/14,02D3     ,,1.00,0.00,0.00,26015.00,51.80,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.058,06,1,31/12/13,02D3     ,,1.00,0.00,0.00,26015.00,51.80,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.070,09,1,31/07/14,06C2,,5.00,23500.00,12.50,21277.78,11.42,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.070,09,1,31/12/13,06C2,,5.00,23500.00,12.50,21277.78,11.42,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.092,09,1,31/07/14,06C2,,1.00,35000.00,15.66,35000.00,15.66,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.092,09,1,31/12/13,06C2,,1.00,35000.00,15.66,35000.00,15.66,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.098,19,1,31/07/14,01A1,,2.00,22413.79,10.56,22413.79,10.56,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.098,20,1,31/07/14,06-C2,,16.00,22413.79,10.56,3886.36,1.98,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.098,19,1,31/12/13,01A1,,2.00,22413.79,10.56,22413.79,10.56,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.098,20,1,31/12/13,01A1,,16.00,22413.79,10.56,3886.36,1.98,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.099,19,1,31/07/14,01A1,,1.00,13448.27,6.34,13448.28,6.34,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.099,19,1,31/12/13,01A1,,1.00,13448.27,6.34,13448.28,6.34,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.101,09,1,31/07/14,06C2,,10.00,31862.00,16.21,25061.09,13.00,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.101,09,1,31/12/13,06C2,,10.00,31862.00,16.21,25061.09,13.00,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.109,20,1,31/07/14,06-C2,,30.00,18000.00,9.08,18000.00,9.08,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.109,20,1,31/12/13,06-C2,,30.00,18000.00,9.08,18000.00,9.08,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.213,06,1,31/07/14,02D3     ,,11.00,920.00,1.83,920.00,1.83,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.213,06,1,31/12/13,02D3     ,,11.00,920.00,1.83,920.00,1.83,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.236,06,1,31/07/14,02D3     ,,4.00,0.00,0.00,11772.00,18.61,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.236,06,1,31/12/13,02D3     ,,4.00,0.00,0.00,11772.00,18.61,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.237,06,1,31/07/14,02D3     ,,4.00,0.00,0.00,14367.00,28.61,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.237,06,1,31/12/13,02D3     ,,4.00,0.00,0.00,14367.00,28.61,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.497,06,1,31/07/14,02D3     ,,37.00,0.00,0.00,280.00,0.55,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.497,06,1,31/12/13,02D3     ,,37.00,0.00,0.00,280.00,0.55,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.608,06,1,31/07/14,02C2     ,,4.00,0.00,0.00,1043.75,1.38,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.608,06,1,31/12/13,02C2     ,,4.00,0.00,0.00,1043.75,1.38,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.808,06,1,31/07/14,02C2,,1.00,1890.00,2.21,1890.00,2.21,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.808,06,1,31/12/13,02C2,,1.00,1890.00,2.21,1890.00,2.21,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.850,06,1,31/07/14,02C2     ,,4.00,0.00,0.00,4675.00,9.31,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.240.850,06,1,31/12/13,02C2     ,,4.00,0.00,0.00,4675.00,9.31,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.242.034,09,1,31/07/14,06C2,,1.00,50668.80,21.93,50668.80,21.93,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.242.034,09,1,31/12/13,06C2,,1.00,50668.80,21.93,50668.80,21.93,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.242.065,06,1,31/07/14,02C2,,3.00,0.00,0.00,5544.00,8.51,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.242.065,06,1,31/12/13,02C2,,3.00,0.00,0.00,5544.00,8.51,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.242.241,09,1,31/07/14,06A2,,1.00,0.00,0.00,63717.00,40.52,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.242.241,09,1,31/12/13,06A2,,1.00,0.00,0.00,63717.00,40.52,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.242.411,09,1,31/07/14,06A2,,1.00,262808.20,113.88,262808.20,113.88,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.242.411,09,1,31/12/13,06A2,,1.00,262808.20,113.88,262808.20,113.88,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.242.421,09,1,31/07/14,06B3,,9.00,65000.00,32.41,65000.00,32.41,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.242.421,09,1,31/12/13,06B3,,9.00,65000.00,32.41,65000.00,32.41,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.250.093,14,1,31/07/14,03A1,,15.00,4485.76,2.48,4485.76,2.48,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.250.093,14,1,31/12/13,03A1,,15.00,4485.76,2.48,4485.76,2.48,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.250.220,35,1,31/12/13,,,3.00,0.00,0.00,403000.00,209.15,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.250.350,20,1,31/07/14,06-C2,,2.00,3017.24,1.65,5112.70,2.56,TRUE,,,,,,,,,,,,,,,
historyStockBalance,41.250.350,20,1,31/12/13,06-C2,,2.00,3017.24,1.65,5112.70,2.56,TRUE,,,,,,,,,,,,,,,
historyStockBalance,47.900.009,09,1,31/07/14,13A3,,1.00,1500000.00,680.29,1500000.00,680.29,TRUE,,,,,,,,,,,,,,,
historyStockBalance,47.900.009,09,1,31/12/13,13A3,,1.00,1500000.00,680.29,1500000.00,680.29,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.010.675,06,1,31/07/14,13B2     ,,1.00,0.00,0.00,2242.94,4.46,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.010.675,06,1,31/12/13,13B2     ,,1.00,0.00,0.00,2242.94,4.46,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.199,09,1,31/07/14,12B3,,1.00,2619073.59,1369.16,2093428.68,979.38,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.199,09,1,31/12/13,12B3,,1.00,2619073.59,1369.16,2093428.68,979.38,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.200,09,1,31/07/14,12B3     ,,3.00,3377294.63,1166.76,3297248.21,1131.00,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.200,09,1,31/12/13,12B3     ,,3.00,3377294.63,1166.76,3297248.21,1131.00,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.201,09,1,31/07/14,12B3,,1.00,1936280.44,826.70,1781009.36,812.69,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.201,09,1,31/12/13,12B3,,1.00,1936280.44,826.70,1781009.36,812.69,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.222,09,1,31/07/14,12B3     ,,4.00,4076068.50,1740.28,4010567.03,1726.52,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.222,09,1,31/12/13,12B3     ,,4.00,4076068.50,1740.28,4010567.03,1726.52,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.223,09,1,31/07/14,12B3     ,,1.00,3327623.62,1506.95,3391476.77,1647.00,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.223,09,1,31/12/13,12B3     ,,1.00,3327623.62,1506.95,3391476.77,1647.00,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.225,06,1,31/07/14,13B3     ,,1.00,1948980.00,1980.55,1706371.75,1886.47,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.225,06,1,31/12/13,13B3     ,,1.00,1948980.00,1980.55,1706371.75,1886.47,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.226,09,1,31/07/14,CF12A4   ,,1.00,4661394.00,2621.73,4547130.94,2440.07,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.226,09,1,31/12/13,CF12A4   ,,1.00,4661394.00,2621.73,4547130.94,2440.07,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.227,09,1,31/07/14,CF12A4,,1.00,4714655.41,2483.49,4676252.20,2457.14,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.227,09,1,31/12/13,CF12A4,,1.00,4714655.41,2483.49,4676252.20,2457.14,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.302,09,1,31/07/14,CF12A4   ,,1.00,552563.77,238.65,300832.76,137.42,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.302,09,1,31/12/13,CF12A4   ,,1.00,552563.77,238.65,300832.76,137.42,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.303,09,1,31/07/14,12A4     ,,3.00,791880.57,347.62,688044.81,306.80,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.303,09,1,31/12/13,12A4     ,,3.00,791880.57,347.62,688044.81,306.80,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.304,09,1,31/07/14,12A4     ,,6.00,1278198.89,552.85,883166.84,426.55,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.304,09,1,31/12/13,12A4     ,,6.00,1278198.89,552.85,883166.84,426.55,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.305,09,1,31/07/14,12A4     ,,2.00,1320325.17,570.24,1155092.97,523.93,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.305,09,1,31/12/13,12A4     ,,2.00,1320325.17,570.24,1155092.97,523.93,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.306,09,1,31/07/14,12A4     ,,2.00,957957.24,511.02,901953.78,472.06,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.306,09,1,31/12/13,12A4     ,,2.00,957957.24,511.02,901953.78,472.06,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.307,09,1,31/07/14,CF12A4   ,,1.00,555889.61,192.04,474920.27,184.65,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.307,09,1,31/12/13,CF12A4   ,,1.00,555889.61,192.04,474920.27,184.65,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.308,09,1,31/07/14,12A4     ,,5.00,401304.13,171.33,368978.48,165.45,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.308,09,1,31/12/13,12A4     ,,5.00,401304.13,171.33,368978.48,165.45,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.309,09,1,31/07/14,12B3     ,,4.00,502580.04,222.18,688041.96,284.84,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.309,09,1,31/12/13,12B3     ,,4.00,502580.04,222.18,688041.96,284.84,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.313,09,1,31/07/14,12A4,,4.00,399412.49,172.50,319109.65,162.28,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.313,09,1,31/12/13,12A4,,4.00,399412.49,172.50,319109.65,162.28,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.315,09,1,31/07/14,12A4,,2.00,230657.69,123.04,230657.70,123.04,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.315,09,1,31/12/13,12A4,,2.00,230657.69,123.04,230657.70,123.04,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.316,09,1,31/07/14,12B3     ,,3.00,472352.64,204.01,374079.23,176.93,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.316,09,1,31/12/13,12B3     ,,3.00,472352.64,204.01,374079.23,176.93,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.317,09,1,31/07/14,12A4     ,,2.00,668624.23,293.51,557006.69,229.36,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.317,09,1,31/12/13,12A4     ,,2.00,668624.23,293.51,557006.69,229.36,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.331,09,1,31/07/14,12A4,,3.00,1265986.15,558.88,1249198.71,547.50,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.331,09,1,31/12/13,12A4,,3.00,1265986.15,558.88,1249198.71,547.50,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.332,09,1,31/07/14,CF12A4,,3.00,480008.20,165.83,414215.92,164.74,TRUE,,,,,,,,,,,,,,,
historyStockBalance,65.103.332,09,1,31/12/13,CF12A4,,3.00,480008.20,165.83,414215.92,164.74,TRUE,,,,,,,,,,,,,,,
